1.e-9 3. -2.
2.e-9 3. -2.
4.500000000000001e-9 3.0000000000000004 -2.
7.000000000000001e-9 3.0000000000000004 -2.
9.5e-9 2.9999999999999996 -2.
1.2000000000000002e-8 3.0000000000000004 -2.
3.7e-8 3. -2.
6.2e-8 3. -2.
8.7e-8 3. -2.
1.12e-7 3. -2.
3.62e-7 2.9999999999999996 -2.
6.12e-7 3. -2.
8.62e-7 3.0000000000000004 -2.
1.112e-6 3. -2.
3.6119999999999995e-6 3. -2.
6.111999999999999e-6 3. -2.
8.611999999999998e-6 3. -2.
0.000011111999999999998 3. -2.
0.000021111999999999997 3. -1.9999999999999998
0.000031111999999999996 3.0000000000000004 -2.
0.000041111999999999995 3. -2.
0.000051111999999999994 3.0000000000000004 -2.
0.000061112 3. -2.
0.00007111199999999999 3. -2.
0.00008111199999999999 3.0000000000000004 -2.
0.00009111199999999999 3. -2.
0.00010111199999999999 3. -2.
0.00020111199999999998 3. -2.
0.00030111199999999997 3.0000000000000004 -2.
0.00040111199999999996 3. -2.
0.000501112 2.9999999999999996 -1.9999999999999998
0.000601112 3. -2.
0.000701112 3.0000000000000004 -2.
0.0008011120000000001 3.0000000000000004 -2.
0.0009011120000000001 3. -2.
0.0010011120000000002 3. -1.9999999999999998
0.002001112 3.0000000000000004 -2.
0.0030011120000000002 3. -2.
0.004001112 3.0000000000000004 -2.
0.005001112 3. -2.
0.006001112 3. -2.
0.007001112 3. -2.
0.008001112000000001 3. -2.
0.009001112000000002 3. -2.
0.010001112000000003 3. -2.
0.020001112 3. -2.
0.030001112000000003 2.9999999999999996 -1.9999999999999998
0.040001112000000005 2.9999999999999996 -2.
0.05000111200000001 2.9999999999999996 -1.9999999999999998
0.06000111200000001 2.9999999999999996 -2.
0.070001112 3. -2.
0.080001112 3. -2.
0.090001112 2.9999999999999996 -2.
0.10000111199999999 3. -2.
0.20000111199999998 3. -2.
0.300001112 3. -2.
0.400001112 3. -2.
0.500001112 2.9999999999999996 -2.
0.600001112 3. -2.
0.7000011119999999 2.9999999999999996 -2.
0.8000011119999999 3. -2.
0.9000011119999999 3. -2.
1.0000011119999999 3. -2.
2.0000011119999996 3. -2.
3.0000011119999996 3.0000000000000004 -2.
4.000001112 3. -2.
5.000001112 3. -2.
6.000001112 3. -2.
7.000001112 3. -1.9999999999999998
8.000001112 3.0000000000000004 -2.
9.000001112 2.9999999999999996 -2.
10.000001112 3. -2.
15.000001112 3. -2.
20.000001112 3.0000000000000004 -2.
25.000001112 2.9999999999999996 -2.
30.000001112 3.0000000000000004 -2.
35.000001112 3. -2.
40.000001112 3.0000000000000004 -2.
45.000001112 3. -2.
50.000001112 3. -2.
55.000001112 2.9999999999999996 -1.9999999999999998
60.000001112 2.9999999999999996 -1.9999999999999998
65.000001112 3.0000000000000004 -2.
70.000001112 3. -2.
75.000001112 3. -2.
80.000001112 3. -2.
85.000001112 3. -2.
90.000001112 3. -2.
95.000001112 2.9999999999999996 -1.9999999999999998
100.000001112 3. -2.
110.00000122320002 3. -1.9999999999999998
121.00000134552003 3. -2.
133.10000148007205 3. -2.
146.41000162807927 3. -2.
161.0510017908872 3. -2.
177.15610196997594 3.0000000000000004 -2.
194.87171216697354 2.9999999999999996 -1.9999999999999998
214.3588833836709 3.0000000000000004 -2.
235.794771722038 3.0000000000000004 -2.
259.3742488942418 3. -2.
285.31167378366604 2.9999999999999996 -2.
313.84284116203264 3. -2.
345.2271252782359 3.0000000000000004 -2.
379.74983780605953 3. -2.
417.72482158666554 3. -2.
459.49730374533215 3.0000000000000004 -2.
505.4470341198654 3. -2.
555.991737531852 3. -2.
611.5909112850372 2.9999999999999996 -2.
672.750002413541 3. -1.9999999999999998
740.0250026548952 3. -2.
814.0275029203848 3. -2.
895.4302532124234 3. -2.
984.9732785336658 3. -2.
1083.4706063870326 2.9999999999999996 -2.
1191.817667025736 3. -2.
1310.9994337283097 3. -2.
1442.0993771011408 3. -2.
1586.309314811255 3. -2.
1744.9402462923806 3. -2.
1919.434270921619 3. -2.
2111.377698013781 3. -2.
2322.5154678151594 3. -2.
2554.7670145966754 3. -2.
2810.243716056343 2.9999999999999996 -1.9999999999999998
3091.268087661978 3. -2.
3400.394896428176 3. -2.
3740.4343860709937 3. -2.
