0.0006153089473178436 2.8882367095478457e-9 1.e-9 14.701656729794504 -8.164965706671024e-8 4.99999987433354e-24 1.e-14
0.0006137734684423356 4.846852043939235e-9 2.e-9 14.669585319626034 -8.164965698092662e-8 9.999999727654471e-24 1.e-14
0.0006160416921757256 8.932905925895479e-9 4.500000000000001e-9 14.71696500730776 -8.164965678290017e-8 2.249999927808321e-23 1.e-14
0.0006144468182578188 1.2414397553467203e-8 7.000000000000001e-9 14.68364828483882 -8.164965657449437e-8 3.499999869834758e-23 1.e-14
0.0006153465191326212 1.5629626617541584e-8 9.5e-9 14.70244160539503 -8.164965637278901e-8 4.749999799878599e-23 1.e-14
0.0006138108715743641 1.8582162568892096e-8 1.2000000000000002e-8 14.670366427187673 -8.164965616453106e-8 5.99999971660753e-23 1.e-14
0.0006160794806673473 4.337683903700539e-8 3.7e-8 14.717754502488567 -8.16496541293875e-8 1.8499998203969876e-22 1.e-14
0.0006144845338854045 6.374103675769761e-8 6.2e-8 14.68443598216685 -8.16496520838651e-8 3.099999543718541e-22 1.e-14
0.000615384428657819 8.228462113366442e-8 8.7e-8 14.703233474697797 -8.164965004504288e-8 4.349999142491876e-22 1.e-14
0.0006137926887894799 9.922306765453581e-8 1.12e-7 14.669986604287255 -8.164964799951726e-8 5.59999861549386e-22 1.e-14
0.0006160057789008869 2.399345529580795e-7 3.62e-7 14.716214317861677 -8.164962759306226e-8 1.809998647772282e-21 1.e-14
0.0006143561765137579 3.54903248425395e-7 6.12e-7 14.681754522351632 -8.164960717623813e-8 3.059996183583605e-21 1.e-14
0.0006204178737911857 4.6280363425574454e-7 8.62e-7 14.80843673575748 -8.164958677998685e-8 4.309992471297993e-21 1.e-14
0.0006151454901556999 5.560463737965936e-7 1.112e-6 14.698241059221527 -8.164956635360311e-8 5.559987505900018e-21 1.e-14
0.0006148951039281663 1.34489879794403e-6 3.6119999999999995e-6 14.693008321631194 -8.164936222975144e-8 1.8059869116990656e-20 1.e-14
0.000614738508111192 1.994896563012615e-6 6.111999999999999e-6 14.689734899266783 -8.164915810717203e-8 3.055962572989213e-20 1.e-14
0.0006152563093323611 2.581844221779423e-6 8.611999999999998e-6 14.700548735487253 -8.164895398742579e-8 4.305925734788815e-20 1.e-14
0.0006150993758703686 3.125000577302012e-6 0.000011111999999999998 14.69726802155612 -8.164874986688728e-8 5.555876396911592e-20 1.e-14
0.0006151081153689589 5.0572010499186635e-6 0.000021111999999999997 14.697440844497446 -8.164793339664815e-8 1.0555554053245725e-19 1.e-14
0.0006189130225544375 6.800596765564419e-6 0.000031111999999999996 14.776943506767989 -8.164711695285608e-8 1.555503173244495e-19 1.e-14
0.0006184366551492968 8.376016773941293e-6 0.000041111999999999995 14.766975700826517 -8.164630051398956e-8 2.0554309436389642e-19 1.e-14
0.0006157999156039642 9.82508951472039e-6 0.000051111999999999994 14.711863915014533 -8.164548408568734e-8 2.5553387173418633e-19 1.e-14
0.0006184012365264765 0.000011275557327574712 0.000061112 14.766215957759378 -8.164466768766824e-8 3.05522649651706e-19 1.e-14
0.0006162544516752447 0.000012594608929878241 0.00007111199999999999 14.721341207649935 -8.164385129333065e-8 3.555094280260354e-19 1.e-14
0.0006184189312165076 0.00001394349323239825 0.00008111199999999999 14.766566455645041 -8.164303492679542e-8 4.0549420714029256e-19 1.e-14
0.0006162738070903414 0.000015167879163486492 0.00009111199999999999 14.721726184025405 -8.164221856511519e-8 4.554769868705608e-19 1.e-14
0.0006160674259937 0.000016395333158863898 0.00010111199999999999 14.717404352799718 -8.164140222491808e-8 5.054577674705616e-19 1.e-14
0.0006187162931677757 0.000027563926117563172 0.00020111199999999998 14.772666282797678 -8.163323973330807e-8 1.0051556385850449e-18 1.e-14
0.0006197780998797702 0.000037366087906102984 0.00030111199999999997 14.79476871592837 -8.162507886946142e-8 1.5046536906196762e-18 1.e-14
0.0006214610754742016 0.00004644387896798448 0.00040111199999999996 14.829867916380202 -8.161691963874895e-8 2.0039520135858806e-18 1.e-14
0.0006223179322639353 0.00005495057125418262 0.000501112 14.847695471066242 -8.160876203688477e-8 2.5030506971416867e-18 1.e-14
0.0006235044573717663 0.00006309281010964949 0.000601112 14.872424376117285 -8.160060606640941e-8 3.001949831213678e-18 1.e-14
0.000629637805268748 0.0000714242177235493 0.000701112 15.000745166329052 -8.159245173862095e-8 3.500649506580294e-18 1.e-14
0.0006242333906113189 0.0000783456480543865 0.0008011120000000001 14.887486528093648 -8.158429901084042e-8 3.999149809256936e-18 1.e-14
0.0006268091578010725 0.00008588420990053577 0.0009011120000000001 14.941310617636073 -8.157614793259726e-8 4.497450833314879e-18 1.e-14
0.0006268062855273302 0.00009294122590530498 0.0010011120000000002 14.9411549829142 -8.156799847630343e-8 4.995552665777789e-18 1.e-14
0.0006284863126223119 0.0001566777690213011 0.002001112 14.975387095663056 -8.148659338271234e-8 9.965635165806782e-18 1.e-14
0.0006283057433237781 0.00021237085868187813 0.0030011120000000002 14.970655133934544 -8.140535060742198e-8 1.4915896769057592e-17 1.e-14
0.0006291107621824638 0.00026390343306356565 0.004001112 14.986573261773579 -8.13242696726494e-8 1.9846426286492124e-17 1.e-14
0.0006287871603495805 0.0003119622479728308 0.005001112 14.97884834844095 -8.124335008993521e-8 2.4757312053816982e-17 1.e-14
0.0006290182126541656 0.0003579350525826178 0.006001112 14.98274700266671 -8.116259138236778e-8 2.9648641942999486e-17 1.e-14
0.00062877315214432 0.00040183289680507483 0.007001112 14.976671026761517 -8.108199306807287e-8 3.4520503356954146e-17 1.e-14
