1.0940885164482127e-9 1.0099220416182808
2.186864972392691e-9 1.0098480367777873
4.922571443590734e-9 1.0099081135905899
7.659621154480455e-9 1.0099385100812115
1.0386659062043446e-8 1.0098352630095033
1.3127591708774615e-8 1.0099071389691698
4.046624588579287e-8 1.0098755595334863
6.783659033096655e-8 1.0099257936073658
9.513151277896082e-8 1.009849167510661
1.2252105406204773e-7 1.0099013272688415
3.9546171146118126e-7 1.0097264038562406
6.687539102148903e-7 1.0097532493111434
9.421687269970054e-7 1.0097770157974062
1.213465596541646e-6 1.009579837996443
3.95130384063999e-6 1.0098100752354242
6.6851389469336135e-6 1.0097249817948883
9.419967791353686e-6 1.0096633254800667
0.000012134794534590153 1.0093998454600166
0.000023095580801673762 1.009340287072826
0.00003397581088946206 1.0088594388087742
0.00004494478362105611 1.0087105251449553
0.00005581375500566051 1.0083034804811277
0.00006682659148231097 1.0081851338677732
0.00007761780428422747 1.0076992415400434
0.00008865889342050895 1.0075836282470276
0.00009963338164763923 1.0073572184040058
0.00011045578666804571 1.0069629131473392
0.00021976165434249876 1.0042420743343095
0.0003278996471131891 1.0012204388210588
0.00043797086439239136 0.998880566522385
0.0005471181547580032 0.9963740581782213
0.0006560018562827501 0.9939419710269144
0.0007650288386938794 0.9916415624760736
0.0008740666993409539 0.9894469628895269
0.000982680882224991 0.987330228244304
0.001091688003208873 0.985337760715552
0.002178431724537603 0.9698889642282874
0.0032697475957887212 0.9603591330660525
0.004357776570796735 0.9541255004566673
0.005446627607817734 0.9498975104638482
0.006534447520058128 0.9468811856920499
0.007622767149766501 0.9446561454906666
0.008708635659986919 0.942919277652898
0.009800307811343806 0.9416022089604754
0.010889038747446959 0.9404924459796855
0.021776014113593756 0.9341374615308704
0.03267371350626982 0.9295800202416854
0.04357294787829508 0.9252241998840405
0.05448340763011401 0.9210772042585949
0.0654066512693279 0.9172158206508986
0.07630924737561082 0.9136789086970745
0.08725888413344092 0.9105359793602327
0.09818058432968374 0.9077670163896634
0.10912238396089743 0.9053952924134294
0.21863462721170693 0.9006114146481009
0.32823454798467094 0.9203695371067339
0.43779049238105133 0.9545900996985236
0.5472760941247503 0.9979574178348843
0.656687561135069 1.0476621597753066
0.7660291571263896 1.1021318840262082
0.8753076987046713 1.1604321683112917
0.9845303903867273 1.2219755498956586
1.0937039846320182 1.2863749909754283
2.1837416588914693 2.052730432769207
3.272276750052741 3.005590245421028
4.360207926759991 4.130279334084132
5.4478370407111925 5.424030164734633
6.535292597469633 6.887609074135272
7.6226385376190375 8.52340016376946
8.709910296847758 10.334657932735968
9.797129168169294 12.325144627109095
10.884308746569468 14.498929113701086
16.320059038902908 28.270407430406436
21.755099471809768 47.29075026351136
27.190186700403025 72.12948869139285
32.625177951030686 103.34961333017792
38.06010228895302 141.50753283138343
43.49497595252076 187.15380893269216
48.929809748150944 240.83343111693154
54.364610943687865 303.0833607975859
59.79938467502627 374.44072944766515
65.23413502326423 455.4349478713551
70.66886506291513 546.5933132281677
76.10357729599467 648.4410828289994
81.53827377627762 761.4983354459046
86.97295626830349 886.280718141177
92.40762606939492 1023.3128276742416
97.8422845583272 1173.0986778380434
103.27693282527498 1336.1581407511455
108.71157198826594 1513.0002866237855
119.58082572769732 1910.0563343115482
131.53697279217147 2417.692691543798
144.68870299012087 3068.0639830443038
159.15557549397164 3902.9789606961886
175.06910691543246 4976.813726095394
192.573964506872 6360.894296606243
211.82928648009118 8147.563893829803
233.0101251866312 10458.01645099105
256.30903966478104 13451.218388202165
281.9378463944904 17334.87837039862
310.1295509337016 22381.228564288696
341.1404592588882 28948.12636001923
375.252513774359 37504.27249347602
412.7758573926536 48671.4005723385
454.0516527579249 63258.97775022218
499.4551886567492 82337.79193306016
549.3992890054527 107322.5165367713
604.3380732053125 140069.75779735905
664.7710989957326 183066.31370619178
731.2478755953745 239531.6731538272
804.3728945238033 313725.4643923772
884.8111225072421 411387.15723946237
973.2940470297041 539984.174951666
1070.6263378511242 709461.0950419416
1177.6931724820658 932991.9739536394
1295.4682889174805 1.2279909755451197e6
1425.0228609895546 1.6172888264514534e6
1567.5352414387983 2.1318781831638357e6
1724.301687199981 2.8131745529228817e6
1896.7481739326336 3.712998855560673e6
2086.443390222971 4.90428261026143e6
2295.1130045051154 6.482305156099834e6
2524.6553857025183 8.56882815274445e6
2777.15893270571 1.1343345458556626e7
3054.9210557774327 1.5008788126425453e7
3360.469142702922 1.9876796479540646e7
3696.5835890841804 2.6358738637854896e7
4066.3231401531293 3.486304903857136e7
